address,stutia,stuatom,stuosmo
stride1kmmwnvuq8wyv9rz3hlwynvjpzxmwsgclzgpf7s,0,963347,0
stride1kmnugkq0c0yqs0ycutpr8kpkrqj8tr9r79f6el,0,178330,115701
stride1kmnz03vn0fjl7lpsa94z27v7zt927842xm8rlj,0,8133725,0
stride1kmpv04ccps6vawesr4cxkvhtu29suwhnctr4wk,999999,0,0
stride1kmqdj3pnz9zww0rpnkaq7unk5q7y9cyfetf6qk,0,0,105546
stride1kmu3zs99zaewn3c5swuj5hwykjrmht7pfm520e,0,0,103747
stride1kmvq8ev7fkfj4zj73pra899png9kjmvzql9jy6,6980000,0,0
stride1kmwgx7qre9p6zastme83t2z00sh7rmt62gc80e,0,312449,0
stride1kmwhgquynd0ykq0utszk2m726mwsgcqd4tfmlx,8359997,0,0
stride1kmz4f3svzfrev7m4yux5n4qgy0ycykyrelge93,51599997,0,0
stride1kmzdvfjeyvzrl0hcpe4xk9r4e75pvdrgzpy2xd,0,318146,179720
stride1kmzxzsz5tez8y7edaqrzxq7qtujehfwcay7wu2,0,163268,0
stride1kn03j56k8vr4hlj7s2d6qtvs9qauyyapd5dy9r,0,4525612,0
stride1kn04zxy697a5kl4fsyggsmr9nflx3l968tq3fy,632000000,0,0
stride1kn058xxv0c2yq99chmwdg6r4mj5q628g99mpyj,0,0,1978634
stride1kn2ydgqzc88z8rsx93laplt7jehpjqhxlka9pa,0,145548,0
stride1kn3uhxcr6uum82ve6q27xw9w5qtl7hx5srae6r,19080000,0,0
stride1kn4ax7l0ggy3ta6sc7xlf23qy5j2mds6un2ajf,0,108787,0
stride1kn4p5d0xp9a56yfhxp9wnkmx4qn3vfx4tsma9q,0,2338068,0
stride1kn5u8tje7czepme9k38l2ftl7xtjy2x7gjdu3q,0,1010000,0
stride1kn70n0unjlqktv9m8uek6vwwmeysy6ak8u3u42,0,579720,0
stride1kn7y2e0ep904uqq7auwxnzkv567zzmq3ex3f8d,0,0,260000
stride1knc0l6jktu84sxlle6dtpc223pvhavt2sum2w8,0,155501,264637
stride1kncsvekrk8njg00cwzs0t85ee0g7m6vtdasnz4,0,964998,0
stride1knel32cmj476uyhkpu75lsfhrch8zt2sf3f0zh,0,136379,0
stride1knep9ku7w2zj5krdvz8xa2rkt7aw4lam7wl8kz,53275388,0,0
stride1knfdper5d8vfq8mw3vf0qm9vffddzjfjl2arwz,0,0,392407
stride1kng9e62r8gkxca40hl8hrs8a54f7wred4sqaeg,0,6960722,0
stride1knhevkq39fqqtxhq38ta4a4mn598jkk2kms2hk,0,5441136,0
stride1knj95lsmrhyhvhhr5ja2t6733zeg39jawau9cr,20000000,0,0
stride1knjgaa709qlcrsx5af23ex82dw5yr955y9s3pz,53825069,0,367507
stride1knmhw6wseqgeu6qzerv6scmn5wukt7dfn7a2p0,0,477161,0
stride1knmkz9745pwge6l4s0p3nnjpa36guzxvqamf7q,0,256563,0
stride1knnpkf65fe9dd3fyk8l2q9hs53ymdnmafeg9za,0,1024956,0
stride1knp2wzveyut2ktcslu7srlzae9cefruh8zs232,0,106777,0
stride1knpygazdfdjkmequ4w42282ct63nmn77tvgctc,0,476096,2928822
stride1knrt8wg7jzfgmf4sz09uul43hceld3cznl4kaa,0,253303,0
stride1kns0aecxwcnk0jp84ezag9jaayatly6rh6tkah,0,245801,136897
stride1knu6lphkagd0f3092tzq4gr5407g3qj3zjnd0f,116999997,18645508,188100
stride1knw3wkm76tnf4lac0xcetx8htwfge89w39ch76,0,126380,310680
stride1knwud3hadcmdup0kmu3yj89uy5q6mdccfyc6kn,5089649,0,0
stride1knx62d6ygjxmw7k2skj68m8sylmmgw6unzkl3t,0,971588,0
stride1knysr4wz09k8c4n7jd22cgqwxp8smlxlws66gf,0,579440,0
stride1knzcm4h25s26nhvy02dtlexcg7psm93f6smf08,5999999,942596,0
stride1knzfnpxpf2w7upj76x5ruqjshkhskdkacaar5g,709999,500000000,0
stride1knzx9a38qv040n07ax9xt5ktmp9pdkwur6n3nj,3299999,0,0
stride1kp22rcpkavm47tt7xahnjjxf4tjdlrf0ppz5y8,143999999,0,5940174
stride1kp2v8jg2vvrhakhw7wjqejmznv5qg4xqstaeev,1435879,0,0
stride1kp4cyuvr9uck57mjeg3h9xkjen72psecsttc6l,0,8994868,0
stride1kp5kc3h8gm0tm2s6pxrmug2aquv92tgyfw9ywx,2959999,0,0
stride1kp5lchy64xyf3dpyam66ftqcpg5ml69h6swymd,0,640503,0
stride1kp5meta5l2nq7drz0dkmzf882w2yl8rl424xn4,0,308391,0
stride1kp6j3ypns8age5h6agg3xww8rkwfd46ucvc7w6,0,309828,0
stride1kp7kagfdemrfmym5qhsvsyu5j8f68r0tnasl56,4451160,0,0
stride1kp85w5a46wt2wvexnjwqzj6v365uumrkfmaz9y,0,302150,0
stride1kp8r0rhs4fxzs8p5pvp37gxmautv5nwruxpejs,0,288921,0
stride1kp8wl9t99azqdf8qnhjku606wtzna04r4ksa33,0,183919,380188
stride1kp9sa2sepf3atw8tjyn05xhn2pm4s9tkhfc36s,0,529694,0
stride1kpa8kus4g8kpcpapnzwclg03y52amfsnpayr94,0,119203,0
stride1kpajeld0848t5d98n782f80w7trthghayrzcwu,0,0,407693
stride1kpcs2xqmz2wcvacp0zt3n8eeyhvrcs928keyql,0,0,1411642
stride1kpcuu5uy5fduc5ep0adkx24tyrkpdemqqpkk4v,0,1551151,0
stride1kpdr7yymsgzvdxmpcuvm6rykf24xd6eznhefuh,1000000,226204,1459953
stride1kpe602u39m3t5qxzz23wyp706wfqy28qcq9sp8,0,524343,0
stride1kpeenv025kguwaqpefs8jam7zg8ryynfkymzts,0,936900,0
stride1kpeqnmdd58qnr7lepuxtga2f322sfq4hgxufd3,0,146098,0
stride1kpfgu6mc2esls3udxsrmtwaetf69an546ckdg0,0,0,994010
stride1kpfyxjgflz5xh73v0n9ltqq0nmc99k0msxfnk3,0,20044859,0
stride1kpfzn8tvjp3d8d6xet7wfqrfep4k86wjztfls6,0,102117,0
stride1kpgz46877u66ac9rksdy4d6wkdl06dnxzprvks,0,323373,0
stride1kpmqxgrqqxcnkqed5sc5nz44vkwdma0cw4x363,0,4140273,0
stride1kpmy9q3aquawarsgfaug2w9pvzejdrc5ndemj9,0,1463635,218862
stride1kpqwnglcycc4x8hxu9km0w0tfrlks9dznqlxq7,0,961028,0
stride1kpsemwu032f8750a7s465tdrfz2mpw5257f8ap,6979999,0,0
stride1kpu0quf4ptelvtudc6udn7qdeymft9kjaqnsye,0,0,209065
stride1kpufl3w0j9sxyk7eesmp02rf3psddwes38p57h,0,0,633077
stride1kpwm74udz2v2ufuq0yp77skhpvahh40r0cshkm,4459998,0,0
stride1kpx0mrlnfll9a7m9kwj2uh5v2qkdg4ar9gs0xe,3980000,0,0
stride1kpx2xsp7p66z9gu4hvk7hsdpdd2kvjpmsag0qx,0,392850,363357
stride1kpx8ayfvfptk2q99tjqqh9vv56r0fkfh4jpeza,0,114882,1146127
stride1kpxzd256pawv40r4azwznnc800lxc8vg2xs43q,15012033,0,0
stride1kpyymjxvaz07v7mv0htm4k0q64hxyzgp55x734,0,0,969644
stride1kpz70lr2402qt8d3f5zgdq4smslap83w30e3yn,599999,0,0
stride1kpzx9nxdf7drx3vft54ej9jcxan3pnmd9lm72c,21767959,0,0
stride1kq0l7ksv99hx0ufxawvgn328x94fra4ur4a28j,0,1633157,721861
stride1kq0vsru8ufey2pduv7yn4ppp3h8k028tsr77u3,0,0,247355
stride1kq32y8pkfpzapj3ehvnt7tc79npfyfpwfr7pns,0,1156237,0
stride1kq5frkl9g8qsxnywsdvtw7ej7t7mm2e5aqy6aa,0,0,180562
stride1kq5uvxhquzajhu9msdkwp9lnvux7gpa2nk4pgv,0,104805,265522
stride1kq68dx04ur54ezhxc9j4ydcamup6n5856r644q,35999999,0,0
stride1kq92l0psx5fr4tu4c06y26ek0jdkxtw98y3l6l,5479999,0,0
stride1kqc3dys5vgs8u0rqd47dr4gm6sr6hp70a4gumx,0,116725,241374
stride1kqetdqkjpc8yps2mjreflxp2097t36ksxce3a6,579998,0,0
stride1kqf24kskm3qpventwfl7nufhrsdnr2667xv6g3,0,295841,1124139
stride1kqf9m8uhgk23zwx8khc4d8pkp786njvpnayqpg,1480000,0,0
stride1kqg3l47wxdh3z8p3tvcu0nafrhprlnnxjdrvrx,0,8521175,0
stride1kqgzjxwhchgy6yhtrfpjy9wp6zrstqkptxqf8c,0,3912616,17702781
stride1kqh9v54k9qvrz5ggplndzlgynflk2n33z5vs99,35399999,0,0
stride1kqjezr4l4hdg00y246njj092j39ms2ac6rmrh3,0,139818,0
stride1kqklh82lgh9ka7mejaf6yruuv3kuh4cgs7d985,15109998,0,0
stride1kqmlymdysx09c5tw50hz0j9vgjw7s0tauare0j,0,3944431,0
stride1kqnsaatc9xdy0a5z5h0l07jmhnmu6p7f9r3jz8,479999,0,0
stride1kqnszuf7ljwjamn78cc7ppdht7l54wtv8r2c53,0,675605,396080
stride1kqq64acf46svp6nkw0vcd4gs8u79fxyva56far,0,0,3595023
stride1kqqxjkqcugsrzfnwrsez0h9rlem2yz6qjfwvnd,10774977,0,0
stride1kqs34z6sls79pxukqhaxrwav5akmv3v7vrvrax,0,576337,0
stride1kqt5uk6hlppqp24sp8ytwxtf4n54hjatxk962z,0,331198,0
stride1kqtp8pr8fnnejr07y2lpe8tqy77jw4jn57fcle,0,9247482,4109132
stride1kqtu5swvgzqqe6es7l6sj82swg7g37l5m759g4,0,785117,308445
stride1kqtwtcgyhl9m307pntmmqr6z7sw8m44xqc6cqc,3579999,0,0
stride1kqutjahqu9hfk54qu7djge0f84ecgdzkevu7dc,0,0,111924
stride1kqvm0ff6l4xy9ye3rxdzh79ct2v45d36jmzaf9,0,109509340,0
stride1kqxawqun86ahex5lh2r4fvtlw8tvqpdf5f555p,0,242798,0
stride1kqzfzpzja4jerjxpqadyq0vdf750ku9u0aj46u,3679999,0,0
stride1kr03gmu8s4twvy4n6yyv2p8gthv8c757l96ce7,0,0,189357
stride1kr0zkc0zwdfmz4vnqqvg0h3tfva7yltv5433lq,0,182329,0
stride1kr22pmwls4mkm5449cgtfw9qv6f9hq3tdk6zga,0,259789,565389
stride1kr29ydcuescpfp6gvx2yxtlzelje30g4qjm09y,0,4112275,0
stride1kr37tmc2fc7prcz3m3x22wfwjgz92009sxwnyy,0,1001990,0
stride1kr4spjnhatej8hpkm9ytlx2he8nfm8qwwhu26e,0,371216,0
stride1kr4wjjlmmsk99cmz8rr3ju8eqwtp7efe04qr2v,2480000,0,0
stride1kr59x8pku8rplqkqp7785zywxq3thxddejaasf,0,147785,0
stride1kr6ufrdxu5nfkwjkequ7luaxzp8l68d0r955k5,12099998,5387729,0
stride1kr7jcknas4q9t63pk4v8u4w6y4plrng9448jka,0,308567,652374
stride1kr8n55952z9tf03cweul74c6swwkq80t5rcje4,0,904688,0
stride1krcuug4d5uvuwr86zkf5wxklx7fqvna6uekz3j,94959999,0,0
stride1krf89jtg0qt6a9e9hgx03tahsn8nwu3kfqrc9h,0,428439,1245005
stride1krfdz9js9pkqzpa0elqghszgd8jpxjh64v8mc5,5499999,0,0
stride1krfmhqvfzmxex5uw5atjwfs9xpqel6hvrkj2s8,150000,1743910,4229329
stride1krgsylrzq3e5pctzpnytxhl9hn0cqlus20qxt8,2999999,0,0
stride1krj9m3umqujuzlhze3wpc603t07dds6jfgcaa4,0,111111,0
stride1krja69c2vzax2ragvszp7rxknuwv707qkst6dl,0,183150,0
stride1krldx44wl37vshul5q9q56lmgazxms62aeryln,700007,5817316,6007361
stride1krmkynryc6fhdnlqnfqw4lw4ty30aqa3dqghvl,0,465328,0
stride1krnpdgz6q0v7gax08wfjlzglspjtk5lnaw05eg,4199999,0,0
stride1krntzqcvgay22whwm3al5fsvmrly55fszc5zxs,0,499493,0
stride1krppk4njhchjjfga5gy5jxt8wnsx0rvr8rxyg5,6609999,0,0
stride1krupveyyfr7p867pd0ft6zmzcg7r8rs46tfc57,0,0,123815
stride1krv4hkyauhsqsk7x56qhn3rcsjqfe2dhxj0qlt,0,153016,231412
stride1krvwwhwjwuthj2umg3n3esw8z63f04y6844sta,679999,0,0
stride1krwennr400y5s5ugwqxj7sg9cetfnp6ldtkhzs,160029,0,0
stride1kryshv9l4u6xndq3mzls0jf62s342reyjp2ez9,0,77282568,0
stride1ks0af7x87rmpd5w6dmdfdzj4lznrpdpl7z0wv2,3193167,10069645,0
stride1ks0nd8kr4pu2ayjxcrqf46v9nkvatqpqsczsya,0,289242,0
stride1ks2z4fkudkzwn589ay957ut4m4m6cd09pkuxwe,0,223087,0
stride1ks3h4q0qg58ptg22x9nrjj9vmje847fgukf26x,500000,6911995,143466
stride1ks3p0rtxkph9us3rg5z3as2hl4gfq4fuky7rwf,325059999,0,0
stride1ks4652twqpnexa4jd7srvuqehgsnwmfydq99ge,1600737,0,0
stride1ks6j876cy52jstdujgujfyl45cqk26lwflf7wu,20000000,0,0
stride1ks6syr3cf9h9senkqz0j2q7lxvujanke4amwk3,0,0,150929
stride1ksa5lkyppd86d9rpzxnzq247wmujftjs29mcsw,0,1100000,0
stride1ksavkve43v5j6dz7vz4rwjmc8fxres7yy0g428,19395489,0,0
stride1kscjvmcrcwra47yfugyew0rh4rw8475t20xqd6,0,119320,327974
stride1ksfadlkyffmqscn6kjyzyztlqf6evv32xq79gx,0,134828,342229
stride1ksfpqfq57hnmfgx54wg7zm32z0svrn0cnt5fr4,3999980000,0,0
stride1ksh25z6w8xgv4lfynxerej3md6cahyv3yxdaae,0,116836,4199871
stride1ksj0kk80ptfvp6xdx6k0eqvuwqvgg8xf88hcgp,42999999,165384,0
stride1ksj7d4v70kq6vhlqcx2gjxfjaaxjjeegjpk7tu,159999,0,0
stride1ksjjadr7je6lefw2xpe28m74pgtr652dytzlhy,0,0,116868
stride1kskcdlzvjynyf9sr75h3nu04dwrw90lagnhznz,0,15476390,0
stride1ksllkgreay5y6pdl4j3tesa5c2q08mjyvgayca,999999,0,0
stride1ksnzr946v6l95tglefdkp4k00xqa8t7xdac2u9,0,163240,0
stride1ksp9ytyyuenddee0k78pgzkk28mdhr5n6ft77p,10000000,1016152,50000000
stride1kspskf2yy5rkkpfjt6rent4s0lja62x9twquq7,0,283929,0
stride1kspstg00ye46rh2md3lpvuseymk0q3em3fg33y,0,143859,0
stride1ksqewqnluzvaxmj8kjaw57k4x0vfugnv98j7j6,0,880436,0
stride1ksr0z3ppvky6cj9504rzdhf2ay87u93rhuw90n,0,2466913,0
stride1kssvyckhys73zk6h2jwdq0r3egv6hltyzmfek9,0,0,125172
stride1kstlkql5az98ty7632sj9hq57l2y70tg7c3fsj,1979999,0,0
stride1kstwn6smnsz5g8ffcnd9p2lsgd6j38djut9wyn,0,107693,0
stride1ksx4f4g4szw09mc7a0005eqcj9uzvhhvf9945u,0,125567,112686
stride1ksx7fy7efah5ndqrgwcdm0u9ayen0c90n4h2qv,0,186715,430130
stride1ksxvervq4cqltp0tzzvgeu7c4sw9prp3gpqwj9,0,713151,0
stride1kt0qffjaujg3fzs5qnswdxgl9ahjws5zpatyph,3979999,0,0
stride1kt280hlelrlctdmdf0pp5jzrj28h8v67f35x9r,0,135705,140026
stride1kt3x7em9sddlgptdes2w32u4a6u3k9ucyq2s4n,0,155931,0
stride1kt49tmc3ywy6x9wfeghfmtxtvzmgqzmf5auj2l,0,544687,0
stride1kt4ectnx0mnhnhpx9z457q73ad26fm7qeaegxc,0,964142,0
stride1kt4r3z0dfcl47rjxfwdlezflvwjd0dvh4dpa08,7109998,0,0
stride1kt8z5dxn4c94mxcxa0jv97dzyyjdqc5qm74wzm,149999,2011622,0
stride1kt99205wj2ygzehz8xcjvc3wg4jrmf4ytacycm,5479999,0,0
stride1kt9epdvu8q8eeha2dh685w97c70myvtnca5lmf,0,706451,0
stride1kt9jj3prey8c7hfd22vv73wes3q4tscnd2ydhr,0,0,439513
stride1ktcxxcefmdav4hx629v2ezpnp7d40ej66svxkn,0,0,113123
stride1kte0kd97ugdk4u9202n44439kcjwqk8yglh5ec,0,502461,0
stride1kte42rt84h3wstu3f32cakef39yx8ss5hj920v,0,1008618,0
stride1ktecz4dr56j9tsfh7nwg8s9suvhfu70qzfr4v0,106899999,161435,1800065
stride1ktfq8n50hu78uvfylwxveag3zpwtnmcskyqf4e,0,0,2292787
stride1ktk9zfwey8tczpd2delusg2nppy42pxtcnc2ue,0,1636858,0
stride1ktkzu9m8pklz4zr9w48v693dchtnqtu4gw2p8w,6687725,0,0
stride1ktl7znnsrsne5c5rl86ut2hgd68rtsl7rf3ws7,0,7733616,0
stride1ktltzva8kn03d4p9l6n974uu004d6jty3pdwxe,0,0,591245
stride1ktng252z25s3mrfkjh8gy48re7n8m528lapp47,808069,0,0
stride1ktscue8uzvusexvl96uyt4jcnlx7py309c5ffx,0,1007366,0
stride1ktsjnk6z7w8qryv4vdrhydcc0xw6zjzh2vxccd,0,726567,0
stride1ktsjyqvpmvssn4umhg8rhy02dk4j0zedfqr32q,0,108767,0
stride1ktt3r5zhfct23tf57zj99h89cd83s8rt9nr2z6,0,0,104326
stride1ktu0jcl2ftfy7wdyqnrhdjgl4mp48apnnv5ndr,51979999,0,0
stride1ktujkx5lcw9c5dqh3rz5v2xatkcsh3javn5z93,86480000,0,0
stride1ktvnuysk4lz0westx7wg9q6rggz8e59z2sylp3,1053348,210581,0
stride1ktw6eu4kxake9sve7hhdyt0yknu0g42z4u3z8n,10699999,0,0
stride1ktyep5shj972cc7j0ksjduytff5jaeqhv7zg9e,150469999,0,0
stride1ktyjjv8lq7puqm8qap4e0yy9zhhcdye73m4zm3,0,102305,0
stride1ktz9a5t4e4fz5tvkc0z058qv3vksedkk78azu4,0,195602154,58780708
stride1ku00x5klxn0jk8mmnverpsuspryeq3sncmw8rh,0,191429,216687
stride1ku0krrc6rd65k8g363grjsslk64k5x0qc4u3z0,0,0,993276
stride1ku2cqz9axs63w0gv5zm2avapf0zsqtyl8djtyn,0,273676,0
stride1ku2k4ttnyg3vrscnh9jmw78u7q00zwe0e387kz,129999,0,0
stride1ku3wzu9tvm0kpze876laesj7h45nzm3p9wuss6,0,0,130744
stride1ku3ywnu6t030k2cy6xzuu2q3swtykyzhdudqr2,0,0,444052
stride1ku5zy5ju8yaaqh09wtjrklv6g9thpt7hpzte9v,0,302448,0
stride1ku6a9666mkkudq67kzwn7un0cxhjxh9raleevf,0,0,176376
stride1ku995qns8grr9f945n2wczcnm6gt4fehtj4k5t,0,1013208,0
stride1kuaa8yad9djmljrmg3nm8n58x5vafemphfseqk,0,143461,115828
stride1kuctccn3s84d087szxwn4phmfz8dhj42h7zg87,0,273825,0
stride1kud5t4tmj3ul9kc7jyt7ktggj4df759agm6wyc,0,125397,0
stride1kufg496h5ht0tgtflc0qgmc459vv5kqveqfxud,0,493417,0
stride1kufy8ntkkjhfzd86w8w2y8zysyvhn40pnrgfvf,0,918375,0
stride1kug7dugqz6cwee3v2z34psyw2kd9788vtzm6j0,0,111656,0
stride1kugd5v2yeyufpr0s33nm86xe76ryjhzpk8ju3c,0,455759,2651513
stride1kugwgjyn2dxz4nu8d32nqads32skjleshjd0qz,25979999,0,0
stride1kuh0w4wtdhp2r6wlkshqjnwjdhrrwrewt77nc9,5412219,0,0
stride1kurj5qppvum6uyv6vyyalazej8w0hste6lq90n,0,427347,0
stride1kuryelmfupqv5yqcg7nadgys22fn95vdxuhr88,494319,7697696,0
stride1kut8jphyt3teu566cqjh2j9ukfkl948dm6aah4,0,9252727,0
stride1kutn3h9qa5cjtlg3m0xwpspnpq4dk7p60274qt,0,139283,0
stride1kuupaanyu0qy5ztv6625v08rt8mr6rqwac45xv,7200000,0,0
stride1kuvun8l0uqql2tqu7e4zepn43rddg7jrl3rh9k,5739999,0,0
stride1kux7y6s544r0t7jzd7zqu55pgsfjzawl50f5eu,0,389242,0
stride1kuxyuh6vs2ar7ju6zclzeunsq8uujugxwffulf,179999,0,0
stride1kuzmafnsr5kkmr2fx84nzff7xrjq0vyzz35597,0,50000849,0
stride1kv0ax5ra2fg3dcec3nnaddxsxxjghtrm3dkv50,0,5701340,0
stride1kv2tafv5urecmlhevqreal620mxvmkm5esgr6h,33634126,0,0
stride1kv4agkjwwxf39q9px0dehyfwevs8zwqf4wjym0,0,260348,4012737
stride1kv5nm275tvmusp6kr3gwy7cc9ppxva2anlk4c7,0,0,220524
stride1kv7durl6kwvacw3c56pkf52kes2jdnwuey8rzw,0,1151521,0
stride1kv7enwhpuzmcff7stwfawxegvgmqv6y0fxlpll,0,192878,0
stride1kvdwyqw38g5ljdgesh6wauchnlv5s6445jrlls,0,2055943,1729776
stride1kvg2uxg0h339htgakf79eznsxs6ygsvjtk8599,0,293964,0
stride1kvg8medh838ec94gxdkf6ckedx77l8ftm5xcth,0,326841,0
stride1kvh5n7skften3fv2ry6yc5jkpaz0rwzr8ac4gl,1774499999,682179,1662382
stride1kvh6nggq5uyz85qvf92hftstl96dxfmux53nwm,0,1049897,12207788
stride1kvh8vw857jkj7quzauq7a87g2gst4h9dnghvaq,76093018,0,0
stride1kvhhn2r0wqvvh6z53ah6p2af9rpa6q5zrq0r4m,2099999,0,0
stride1kvjkxuraptfutz0ezspdus898xpuxr5dyvljjj,0,192904,0
stride1kvjx5pn8qhge4dynk87rjqwjxngtqzwm8slzz2,3499999,1203550,0
stride1kvlrwz0m0rxhxsrvup767tq34as0dcy7p989dn,0,1799142,381812
stride1kvlsxgxlw30dv8ds44xc2fpcgjs9tmaa2gqe42,0,109291,0
stride1kvn6ejma4xdv6v66n869ca8utjs2d3eh884nzq,0,114381,1545626
stride1kvn89q39egw92e5zcgcugxxsjuu9z4vd2e8tez,0,232703,0
stride1kvppg0rt4khvcfyrfj4xx77yvctc5nsqs46waf,0,184340,0
stride1kvqgsahs9lar76xlwkmxqcykjkgud6feyxnzrr,1879999,0,0
stride1kvqvd9p66p04xmmnl7txnghsm25qtxy6c4mzrz,0,2013772,0
stride1kvrhpt2hw4y5ukrgdh87xtp7w6gtape5vzftvn,55999999,0,0
stride1kvuhx0709c48c75x4mlaex7a8awgz2xxd0zxcc,0,204877,0
stride1kvwpcr45lh7wn53wp9ac42ypr3t8zjqyer5e3e,0,279982,638018
stride1kvxdue0rfh5tymk4u9vr65erhn9p9j8007auj6,0,0,173326
stride1kw29twpkjazwed5pegnvmw5uyaru63wgfm6rus,0,1058919,127972
stride1kw3fvghw7jyssx32qlq4qmxvtpxs3272kfxcqf,0,1326913,2902012
stride1kw45ze5k8zdfyyzxmk3zlqa73egjlhjd79ngvh,0,480398,0
stride1kw4t8stfpdhkhkjnzyluyttve2cg8cj702fc6u,0,219776,0
stride1kw5qtpnh2eghrtu49l92v8lzcnvl8a049e5vnq,9639999,0,0
stride1kw5sldyvjhkemcgdgd3gvpz56twws3rw9qwgj3,0,233256,0
stride1kw699v449fuzsc68chcm2fghx5l2xda49kqqwk,0,106834,538931
stride1kw993fe8rdgtx5plraj8uf5z8a24u6cs89xd5g,0,310206,0
stride1kw9c65cfpnghjdssgk6v42vs2n52nss9hsrr08,2237808,0,0
stride1kwan2ge7het2wvstaqku7m0rxletn4m56tq8fd,2999999,0,0
stride1kwatevr7kwah7rpw2le5dvklxun93tpg9jnmam,0,197317,476186
stride1kwc9dxx8zecrtax6fejskm6m5puxvza3w9m6jg,0,0,4566237
stride1kwcddh386hqxqdy0cnfd6yw0j9nyyk7jcyrllk,0,951722,0
stride1kwe4g3ul4ktf249py98a6yydu689j8g830szxx,0,1374214,894860
stride1kwfr59hfdtq2ktwswgzvqy6t6f7r6f0cg0rf9d,431809,0,0
stride1kwjax7any3jn5m05ny3wkru5n0ym20y08a4ppl,0,0,314982683
stride1kwjc6pv8y4d7lwgfl26vj4c847pqutnym7ruzc,32000000,0,0
stride1kwkqcwrxy0mujl0zg49fe2tx4478gq5jn5e27d,129825028,0,0
stride1kwmgpv5mz265qdmagudzshlh67nppfac7hpqam,189459697,0,0
stride1kwmk8mfrna308nm0jftrgravuuwuuk3f8tahle,0,0,1629740
stride1kwpj0fwaqfkv4zhendh7py8z22c3gltlzv88v2,1079999,0,0
stride1kwrrhkxmlv3l5ntkhg9hx53866x4f2wdgfmuvq,0,0,219004
stride1kwsx8mwpp8r580xdxv26u6rqtz8kgtgrrg6ylh,0,0,483357
stride1kwtmealuwjmmwlfz7r877p0k9zveuh07fgr248,400000,0,0
stride1kwtu0xctl3udsnzxpgzkpw7hsd6htzugmlu7h3,0,159232,0
stride1kwtym7nzkf7tyur6awkncc09se2dv0vhpslhha,5579999,0,0
stride1kwwzhq6vx8rgn2h560s7np5j9k6mcupv7kc7zm,0,0,154124
stride1kwyhaks0g0v8lhuhvjv9v83fe2j586j4rq5cdf,0,7715202,4124925
stride1kwzsk6rl8zpycl5926jv7hl0yywesfzfteft3g,538789,200929,0
stride1kx02jwsul38ydx0luc2xkjelyvez49tyxrvkr3,0,0,111441
stride1kx0406dlvk4ngajvaktc5k97wt0zzaw805wlvx,0,794306,0
stride1kx0ae6pr63yhcgxjntfq7sjq7s3z6dng3l8qgt,1006999,0,0
stride1kx2ahu0kvfagq9m3hhkwsysvh53rqahwnychaq,0,354275,0
stride1kx3xxcpfaegq8nw0e46la339lgfmqahcfc9adp,0,0,167690
stride1kx4ehq22hwpxnlftqxnst3z9ykkeg3xvp9majn,0,196629,0
stride1kx4hkgcscs203pm9ulpxtden5hf5lssu3awzjx,0,104824,366280
stride1kx4vyl8ktqs57a7rzm6nahmu2l7px84gteh9ce,89979999,0,0
stride1kx7thfrckzptqvqw63wu2tnqvvw8tn7v4reea3,0,0,2085405
stride1kx8hewx9rwvn3nz8gwwz04m0krla3q4clxes5c,0,156558,211374
stride1kx8vm8fp59gvmfkvwxd7hun9rch97p70ghhsz8,0,131040,0
stride1kx9g4ku85464w8x0k7prqyym9xz47d3zecksl3,0,201887,459962
stride1kx9ww2wlxzg8ggztz8xtqp44vct7723wcuerdx,0,130147,219079
stride1kx9x90ap69mee4um24a3dh6tpdn8aj3mrln5x4,0,384750,0
stride1kxauuat4yn7fuxpunf9q0emxd5rkfjy29dwzm7,10330337,0,0
stride1kxesxrsttuuhregpwjj8se024xd6ey0fjv9k5y,20979999,0,0
stride1kxf2ru04khqlsqdxtnkj2je85m046scuap0ud3,0,553660,1171888
stride1kxgs8czhcjl3q9fw6wg59j56fz4mkemjpg0a5w,19979999,0,0
stride1kxgth3cgtd5ydkca2ggrqpgf4h4c9a9rk0z9yt,0,154585,367774
stride1kxguzm2n9xjxc9sg3499vsyg2ufcc85s3t0m72,0,108196,0
stride1kxlua9gsva3w8wu7k94ah0yxefmjcr653v6m9j,0,3032992,144537
stride1kxm0mgvw6s0wm7spd4nj0yepq6n08exsmlws4z,6499999,3342028,0
stride1kxngdafd6kwkk5mnhnqwhqp58xy5cfnudf6cuk,0,217022,0
stride1kxnmvr0l6c5h0yha96vunwse3u55cjuff0f44w,8999999,0,0
stride1kxp0r30tcssdf520vt6kgvw24e7l8cmncysypc,0,2318031,726114
stride1kxq354am4tk6g8kz4kvqfkhkf43p8xuxgfeeet,4999999,0,0
stride1kxr6423hed7mvdmzs4a9q6de7aldch0exerfla,0,0,118582915
stride1kxsazatdsu3x0y8u8fp0mtv47rhlmwsa3yhanh,0,0,1876313
stride1kxw68jjrflrrvwds6m8m6k604spqmlgn56q6r8,0,102068,0
stride1kxwh82w5egy0ghsuzyfvya2pp98gctfxhqaj00,0,296299,0
stride1kxwwvddqsvtyxyky8f98q964shl6cphu5jkzw0,447479,1508193,0
stride1kxxtpda7xmc5xec7wp7xmxsnuhj3kl8mdn5uff,0,206682,201694
stride1kxykphkk82x4pk5nzq2kq5f2r6n69k73ef2wf6,0,22146839,2103547
