address,amount,denom,usd_value
stride1a5p9j6fummm2tnwugs9hv4v4d2m7ezz58e7mn4,23.0,stutia,377.43
stride1a5vqcg0wf7hz2kp9mhqskuc82wff6u3pa6yrju,40.0,stutia,656.4
stride1a5w2eknze95ulrmvjqjj3k2vkvc63uuztav5uz,59.121777,stutia,970.18836057
stride1a5wjj50uyr35eqlhze2n5n9ayzgtlwvacd8fsj,52.764242,stutia,865.8612112200001
stride1a5yakswjlz3zje8ypvw9l42ve4fldlcvpsq26h,20.550131,stuatom,286.05782352
stride1a5yrunz8lvljn6ejrra78q7pzc3mfw4n8pt364,49.650373,stutia,814.76262093
stride1a5zluswdkq474j8n2x3ktg4368dt4xmqaw4ua4,10.04198,stutia,164.78889180000002
stride1a606dlet9m6acunpujxar2pqm0ulu7g3myvtlv,12.505528,stuatom,174.07694976
stride1a606dlet9m6acunpujxar2pqm0ulu7g3myvtlv,6.866649,stutia,112.68171009
stride1a60cad74rckhzjedrh4fk5kyxsjys4ea364m8x,64.979999,stutia,1066.3217835900002
stride1a62w9u93asghkgzyjzfm5fkepdl5epqf39wk7l,15.61951,stutia,256.3161591
stride1a65fuu68a2qq8se9kxu0kr6f9d68guzgr6y8zs,13.24253,stutia,217.3099173
stride1a69p673z86t9vm2hed32cwyd0qm4u4wtmxut3a,10.679415,stutia,175.24920015
stride1a6cldt778h9whwqc9rh6s23hjvf44wv2c8qrqd,20.604727,stutia,338.12357007
stride1a6eceuy9azmhmsus7uce3l6aqgjwmwpu9uwqu4,22.584506,stutia,370.61174346
stride1a6fet36fdty6mut8ld20hc5ke59slgfun0smsg,8.182499,stutia,134.27480859
stride1a6fmkw5w4kpn6jsy7ej87ckz0zee28hc46h6f5,10.075187,stutia,165.33381867
stride1a6g5htja6wxv5k8s7f0eyy5cfwq6sf065enc0c,19.31492,stuatom,268.8636864
stride1a6g5htja6wxv5k8s7f0eyy5cfwq6sf065enc0c,64.388185,stutia,1056.6101158499998
stride1a6k66tvv2l2smggqj0xp2n8xs5l3ygszfcq6yq,8.979999,stutia,147.36178359
stride1a6k8jrker4htkpy82ea6jum0n7966vk2mh8efk,10.242037,stutia,168.07182717
stride1a6kapwt43a2h793wdgutz63m2npv2yrxmshm6h,42.628039,stutia,699.52611999
stride1a6xqyhu6wdvsw7s4v5y5u6nq4qpkms280vncle,24.638789,stuatom,342.97194288
stride1a6zupva66lps6pvjnh4rp787nksx5h8l20vkgx,420.766679,stuatom,5857.07217168
stride1a70z82wyl9gqmd6475y7s9zyykazq82dnv3w99,32.261811,stutia,529.41631851
stride1a73j8w9dmhfsmumucc9wttdgupj5mvxdn4208r,17.333856,stutia,284.44857696
stride1a75esmk93wjgtpzn70f0dfqtv5t7zegvn6mq5z,17.022274,stuatom,236.95005408
stride1a76quey0agz6sauht60wcw48kaa634zjydl8ph,50.224201,stutia,824.1791384100001
stride1a7jckvjmtdn03cf3alxg4249cepwlqvs5hd83k,39.999778,stutia,656.39635698
stride1a7m4uyt0jtwqzt45qqpjaxx8en90htu2xl8p2a,200.0,stutia,3282.0
stride1a7mp54tkfc3077fzra9cqxz7v3zjypd8hv7328,61.960272,stutia,1016.76806352
stride1a7ntuemeue2q6gqvwktaqgp3drwacd5cwj4anw,10.001013,stutia,164.11662333
stride1a7nznst9nhl78ckmmen077spz6h7am06phuyn9,32.99996,stutia,541.5293436000001
stride1a7pfnddzp8yrmkht8s3d3aqsullcxlrhh0fkkg,19.474261,stuatom,271.08171311999996
stride1a7qycjtelfmlj9zde0r5lh75rhaah7pw2jytxk,9.847484,stuatom,137.07697728
stride1a7qycjtelfmlj9zde0r5lh75rhaah7pw2jytxk,209.999999,stutia,3446.09998359
stride1a7r4kk00m6fkqlm2mlt2g3h4wrahfzpc7yt7ly,10.969527,stutia,180.00993807
stride1a7rs8hz59jem8xlff9k78cnh9zke09pw62qenq,11.684447,stutia,191.74177527
stride1a7rutm6tq8lffhuepns5zc92d9u0kq9v7y9ghy,88.006866,stutia,1444.19267106
stride1a7ung9hwh9ttj3cssn8fgx5kl7r0ujqxk3v7yp,14.960681,stutia,245.50477521
stride1a7vmqf02xzks7av85w4tzy8mxhjttp2h2q6wyq,34.802751,stuatom,484.45429392
stride1a7xtkszv7zrvwrrqlh6uc8l5ce67ft5ctxl2ak,42.150758,stutia,691.69393878
stride1a7yx5k57ee7vpa3ut7gus66ak26q3mgccdkery,531.000662,stutia,8713.720863420001
stride1a834szc3j6quutx74p965fj8rnxx8txlvesas8,255.0,stadym,1749.5295
stride1a83h3ddvexkqf2q6l80666lf56a6ru30kv7w72,17.574974,stuatom,244.64363808000002
stride1a84cxjrkx9649faey4zt52uqteupx33zvfneun,39.98,stutia,656.0717999999999
stride1a88t58mdm6mg4xylp996qng8zec52m7926gr4s,20.68589,stutia,339.4554549
stride1a89vwlgh2a52fzj8cfwxacgmkeh0j04297xzhr,50.290543,stutia,825.26781063
stride1a8a07qykequ9xxr6fz5r2hsmp9r769q8gr2pr3,16.101578,stutia,264.22689498
stride1a8e2gppn6ppjwrs5v3y07z3qs4t5gfgyxs82v6,61.8,stutia,1014.1379999999999
stride1a8exvm2g05lad3ez9ajsrg4nydq698w9wruy4c,13.31818,stutia,218.5513338
stride1a8h5ewkz5k43kuusa7hzy8skyfjtf38r66qe5g,11.726461,stuatom,163.23233712
stride1a8jdcw0xygzpu2ur5w3uxxnqzu0jaqy9zxwgfw,46.921523,stutia,769.98219243
stride1a8jjn0nvzgh6sxlrgn0zuxhy6err0e7pmz8ynf,51.196982,stutia,840.14247462
stride1a8n794zfm36z9q4cyqk9srrqrjc3lwq52vzyve,81.697088,stutia,1340.6492140799999
stride1a8tzx7kl4scp6hkd860fwj4n5p28y2pyeyqnru,38.054171,stuatom,529.7140603199999
stride1a8tzx7kl4scp6hkd860fwj4n5p28y2pyeyqnru,14.750274,stutia,242.05199634
stride1a8vus0tm2lx2p2j67yqathkfzlsquq64kwptqh,6.478377,stutia,106.31016657
stride1a8wk35j3v0kmhdm9yyf9qv7a5x86dnnvzp7yua,10.901531,stutia,178.89412371
stride1a8xvgna0vj5p5eteqdv4dewvxqkzmvlxzjh0fj,29.885025,stutia,490.41326025
stride1a8y5wlfe9rusl3wan2wpy6sandq3srnegp8e8j,52.681139,stutia,864.4974909900001
stride1a8yxaaxupsm7xkluarcgu6mm7gss5uzamnuc9u,10.479426,stutia,171.96738066
stride1a92cp6gdugzxr0elqjjhk0y9gx5n503v4pu0j7,199.606557,stutia,3275.54360037
stride1a94n46nvttcfmu30ths0q5nk6jyy3jnc9pxv77,8.128928,stutia,133.39570848
stride1a95tc87rs8rkcaxr5almrwr8ygr2d9psuhsktt,208.959997,stutia,3429.0335507699997
stride1a98nd448r9ztk3umsnkcz22ay8nxh5vhfsagwx,50.0,stutia,820.5
stride1a99vdzknr8mckqm7g99g42mmacq2yhkqlxq8z5,150.410927,stutia,2468.24331207
stride1a99xspqfq0e0q6mwvyv6qdf7gd8ryf72np8vq8,52.895651,stutia,868.01763291
stride1a9cfqru08uj5gsu4wdcm26c2ypt9fhv28c5hdf,9.955518,stutia,163.37005038
stride1a9fjv74zxynm2gqylsx78a6cykl594s5ajcw7p,169.98,stadym,1166.215782
stride1a9gzwgqf8069v9j500paye5dm2p54tlx9rkj28,24.102646,stuatom,335.50883232
stride1a9h8ffdjrhx5v4q0r5v2zxwdsgfpqv8j4snp0m,20.001319,stutia,328.22164478999997
stride1a9lp4phymg7mve4wvpyrvmjltzftqsfkm6mty9,54.776924,stutia,898.88932284
stride1a9rt34gmrysxrsa6fxq3nuhh3ma3n47zthxy74,10.4468,stutia,171.431988
stride1a9s63zedfwfegsg5zhcrlfzuexfksu82rqhqqv,13.34515,stutia,218.9939115
stride1a9s9xr4a5as47l2390qhksz27de7thv683cylf,17.931858,stutia,294.26178977999996
stride1a9thlsjpfjrcfr7fmp6xkjq64ut44msj0l2mze,31.74524,stuatom,441.8937408
stride1a9thlsjpfjrcfr7fmp6xkjq64ut44msj0l2mze,10.999999,stutia,180.50998359000002
stride1a9uhuksh4slwkzk7pd0ftzqzasukf9gg34syku,9.531275,stuatom,132.675348
stride1a9w987yz3qtj2husnh9tr6dfxd9w6wzkgr7d3n,20.690611,stuatom,288.01330512
stride1a9yu749xgn9l9gwkxhwsfqv47whf38yd3kvvgn,21.995961,stutia,360.95372001000004
stride1aa0ut8s9h8v3mu0qgel92322t6raq544s7jqmg,59.581918,stuosmo,103.881074033
stride1aa4mr48pxnw74mnfuzd5u9j496k29wtzg2znw0,11.001061,stutia,180.52741101
stride1aa6ags4vkzh78tfyd4qegztr23c5h9c4gywekp,10.081139,stutia,165.43149099000001
stride1aa73jv9cwrgeqvhrq4wd8srljn7ykdcv049hpg,52.837805,stutia,867.0683800500001
stride1aac9d093qtlaeph5m9r2mlhvdl4up6vy9flaul,57.67364,stutia,946.4244324
stride1aadx2wt7x3ma9efxavz9nyg23mqtpah4k089lh,105.279999,stutia,1727.64478359
stride1aakj0jy0uksguqm6yukan2p2v8y8tw8xsp24hv,245.211895,stutia,4023.92719695
stride1aamc9fzwmrr9dn4gdgyxmnzsuad4099g2p76kf,15.485163,stutia,254.11152483
stride1aap2p8r54jwv82tdqyspsu6edvthn4gljyg6rt,14.189998,stutia,232.85786718
stride1aaskx5vjqrlch3mzga8nx72lr4w223jrja5xls,52.647684,stutia,863.94849444
stride1aasqs6cn3hy2pqsypd6az0y8f5va32hhv0wmh2,39.048904,stutia,640.79251464
stride1aau80qu82zd590cfhfcjsvkjsl2v3zq38tlxmj,101.387137,stutia,1663.76291817
stride1aay7jc4shu7rca9mkeny75cndad502e0jm0c7q,10.360723,stutia,170.01946443
stride1ac0765r050rjf3et0mzwkkk27w84gqww6efpku,10.282902,stutia,168.74242182
stride1ac4qsqyzyxnkrcm3peuhtn9mrsv98ulwpfr2g9,14.999981,stutia,246.14968821
stride1ac9pjrlhvrpn4pq4haues94v870ed8yg2wk646,49.967482,stutia,819.96637962
stride1accs422c6f465d0ml77ufx37e7vrvfmaadxrrz,19.844448,stutia,325.64739168
stride1acfjlk2fp7fh96wcrmnhyf9ckwn658q8sjvqc9,36.377209,stutia,596.94999969
stride1acgfcm2qnxjxrunduf6xpy3kfuf29c2rncfala,43.443768,stutia,712.91223288
stride1ack228g9m0uj806ye4ak8h35l0tdj93u7klv2r,9.958352,stutia,163.41655631999998
stride1acld0xw870dc6lgahdawyqmsruks8gtzafgtvx,121.973319,stutia,2001.58216479
stride1acm4papp6f5d95x4pxn27nmgl6ymdhceyul9jd,20.280774,stutia,332.80750134000004
stride1acnlnctvhzjtqf0h6ktqm9kk0qxxwd2g2h6st2,11.004905,stutia,180.59049105000003
stride1acszd5jt3ky65zlaej83lm36f6lu9tw7t8ewxw,81.613251,stuatom,1136.05645392
stride1actupjhpr52zr22afqlqtwkh4crjm72hrlgtm9,6.671058,stutia,109.47206178
stride1acvunqksa4um3asa9nlnr9vseqnf7q5v48k82x,52.81418,stutia,866.6806938
stride1acx069z0ymt29ff5ruppc4eyds0gkqe46f9hfq,30.233034,stutia,496.12408794
stride1acxq9479uueerwpwnduguj7w9k3s9f2y0r64w0,39.873283,stutia,654.32057403
stride1acy3rf54vjjl3hrslszy2v0pwaxezm53m95u4j,10.608537,stuatom,147.67083504000001
stride1ad06rp9wy8w3csw3n6q6xf0v986gfjshl0cd29,11.979999,stutia,196.59178359
stride1ad0f2nywtjf65kezp5yc2jkp9stsm5zdhx285y,6.229992,stutia,102.23416872
stride1ad3ft92p425c29xzsf7nt4xc8rh3znv3nw6ltt,15.460746,stuatom,215.21358432
stride1ad5a4y4waulfpdw3c9q007mzvcfauy8chl8ekf,21.308614,stutia,349.67435573999995
stride1ad5gtspwpn56cf2qvx67unm9g5ggnc8p6gqg47,20.137003,stuatom,280.30708176
stride1ad6p9eeg5eu7256g7h2ruye59v4zkfxv2nscys,19.699999,stutia,323.27698359
stride1ad834qeh8h4daxdnjafz3mr78f77pssz6ytxxm,11.000371,stutia,180.51608811
stride1adag9gqf6cls37asedrc5nzfhr26ssfj29783j,10.95274,stutia,179.7344634
stride1add2wm9lwkw90el6ystym65g2p9l638he4pj9l,52.647684,stutia,863.94849444
stride1adhqltyaugc2rhn2a2fvhu352ls8mrlhfwrq7s,7.159998,stutia,117.49556718
stride1adjl9jlxytpf9mv87kjl3c3wqylknm6dgufla4,130.042479,stuatom,1810.1913076799997
stride1adjl9jlxytpf9mv87kjl3c3wqylknm6dgufla4,297.587085,stuosmo,518.8430826975
stride1adl7usw7z2dnysyn7wvrghu0u0q6gr7j2zmsls,8.976277,stutia,147.30070557
stride1adm4wmcmvdclsrfqlz2nyyfmv6wvqj2ae69629,8.499999,stutia,139.48498359
stride1adqeglychswah04f8w3jfnurjkdt9f8h6hq8pq,55.135935,stutia,904.7806933500001
stride1adqvuc96qufr89fuek07sf6gelgyhdgdnp36mm,50.980765,stutia,836.59435365
stride1adra33rxml8l83n93dnl6gdv00mhzdun6r4c56,52.662639,stutia,864.19390599
stride1adrwmvlv5dkkec2l6wqqhen30hqm3wdjapnzz9,35.078596,stutia,575.63976036
stride1adydf9vd3v9xzu3dc87fcmrd94t0k43kaxm4ll,76.475259,stutia,1254.9590001899999
stride1ae0ey2gzkshyeldwcjrdlx2tu05u2ldyeft8sp,22.58912,stutia,370.68745920000003
stride1ae3frnqe2n673nvwq82nlsvndp0w8qjcecytv9,54.123563,stutia,888.1676688299999
stride1ae5s5g3pja7y5vj2qk6dnc2vgnvdgjy044wymf,29.37476,stutia,482.03981159999995
stride1ae6ly7ewqykrd9drumsnpt9rlj6anak8u4tmy2,63.459998,stutia,1041.37856718
stride1ae6y0l3mfupuumhaeyv7r6frnpdlgzsynucg8e,36.479956,stutia,598.6360779600001
stride1ae72u7c8jdz7dmqpwfs48ll7fnqk4euau56ect,15.230165,stutia,249.92700765
stride1ae8shqv2gqvukwe72m3ykpsekcqaqau7rdc305,15.325913,stuatom,213.33670896
stride1ae8shqv2gqvukwe72m3ykpsekcqaqau7rdc305,165.955247,stuosmo,289.34297314450004
stride1ae8shqv2gqvukwe72m3ykpsekcqaqau7rdc305,11.97428,stutia,196.4979348
stride1ae8ums4lz9lwugjw504myggsp3fr9zpjvy364z,14.966954,stutia,245.60771513999998
stride1ae9j9p7n6209gdduuu4flxcmevmheun9ug4rmp,287.350529,stutia,4715.42218089
stride1aeas89n5a46u84nwapls3tz0yrr8p9ultqy40r,51.079938,stutia,838.22178258
stride1aed4velyfc26xaxthgar6tgp7ssyasrqhcm7yu,10.856856,stutia,178.16100696
stride1aeglrh0ma9uq7wgqxc7ucchcpsde4qvqvamt72,99.399168,stutia,1631.1403468800002
stride1aehjfgex6ruj9duzfnts8aherf5nfdkc4ucsum,59.005018,stuatom,821.3498505599999
stride1aenrp6mh2mrv2e6caddvjvuq5ere3htcm38kjl,21.148026,stuatom,294.38052192000004
stride1aer0489r854umqgayd3hzqkv03l38n4mvjes2q,60.5,stutia,992.8050000000001
stride1aersryvugsqzen6dtd8vzmv6y4qc6anzcw9ny3,20.009999,stutia,328.36408359
stride1aerum5p87cg5ghurn4d5r2mgjvr68qplkd7c7d,52.16183,stutia,855.9756303
stride1aessv85juvvckvx4r536ncsff8zthmmwnnzs5w,238.979999,stutia,3921.6617835899997
stride1aeuk6pk4p7xhh6tkr8l7wedx8waeqhjgh8564g,32.249215,stutia,529.20961815
stride1aeyeqm0w0hkv6wk4xm79fj5tfgvqnh3cjlkp0u,15.96523,stutia,261.9894243
stride1aez4x9urwlgejxw2fferssch2tnez2rr6fxu6k,14.902733,stutia,244.55384852999998
stride1af04sye2hf9du6kas5usdzcylqv6dtxrxv7ctz,161.201108,stutia,2645.31018228
stride1af0f6y9vx0n3vnhuf20mjwrmeypam52wkdldt3,12.569925,stutia,206.27246925
stride1af52kptwx7uhl774l7m95pv5r0q2fvxnnn57v5,7.727475,stutia,126.80786475000001
stride1af5xk0jfrclvlwll3nlsxcudhxn48gjdwtmkrs,11.072658,stutia,181.70231778000002
stride1afccu57lma33vcjff7tuvdd3pcsrtyldqeansu,62.0,stutia,1017.42
stride1afllekn8kk6vn9s9l0956v7u07yjgg3gz60sh4,50.112109,stutia,822.33970869
stride1afn6qy27mxyuj8at3axuz4e888uyy5ewskt03u,19.575373,stutia,321.23187093
stride1afp6p0jtywa4j6zrqx4lrygcsk7k907569jysd,129.729135,stutia,2128.85510535
stride1afqlndkk4l6g7wy3gqvvpqkderd7vddcwqnmmk,7.75783,stuatom,107.9889936
stride1afrqsfghfcxkka86pqp3ex3td0w60x30vj0ywt,8.441797,stutia,138.52988876999999
stride1afry86uyy47qkedpllc9vcudpxvrggmpfgahgx,191.389161,stutia,3140.69613201
stride1afurr7aaqjmjsplf25t3uyawcff9g46586vfhc,19.999999,stutia,328.19998359
stride1afydg4mxrgsnaw9q409d6nkurlwcghuyu6d8x8,22.489843,stutia,369.05832363
stride1ag0hz2fgtcxvftnhn5y0ruvrer9h7skzhrrqmn,52.837805,stutia,867.0683800500001
stride1ag346hgq3scralxvsqhxrfcmjphh4pk9fz0g5s,50.0,stutia,820.5
stride1ag3r8lkwxjcnpa2v54xkwn4fqku6tgcwjv2zzf,26.553148,stuatom,369.61982016
stride1ag630cs8yd5mhqlm2hx75agmru43kxdlwf6php,109.058704,stuatom,1518.09715968
stride1ag7akwwh5adl6hl5grw02rjjl4j3p3hy2hctv6,241.0,stadym,1653.4769
stride1ag7x63w3pe8jnqw7d6403yk07t0umdqycc3l6k,28.7,stutia,470.967
stride1ag9mad77gzz255l6kqeeenjjsl2uyfh2ncfuta,498.246668,stutia,8176.22782188
stride1agahh32wy7due65wthzfzgrcan40u73ux4qjz5,11.415051,stutia,187.32098691000002
stride1agcqex33msxvwr9ghpx37p2xmt2hh0dyshvxdv,11.999999,stutia,196.91998359000002
stride1agdclsrqae2saqusg52x6tjnh8vavv0ztug8d9,42.48,stutia,697.0967999999999
stride1agfdyye9rpmymtyhvjk4z5rk4kgphpwjs7d37e,8.882191,stutia,145.75675431000002
stride1agt7g0clnrhgjem5fhwlzcakjyyn5z5exjxkzu,31.986009,stutia,524.89040769
stride1agt8xmck4cyltkny2a0f0w2j0kgzn3k5uc06kw,6.095132,stutia,100.02111612
stride1agyhst9990lykr5w6gdwckh2kzg436pq0nfn6h,10.001064,stutia,164.11746023999999
stride1agzth7hx5y7lqp7k0pqq5a3rx7t9stqld7nchk,149.942436,stutia,2460.5553747599997
stride1ah39yvy9m8v57sh5l9qgfeegmzqn7t5gqxp84p,9.99575,stutia,164.03025749999998
stride1ah9pmhxzwdha89ukq2qphf05y9rtzrklz6ew6p,284.488426,stutia,4668.45507066
stride1ahdw7ndqkdjenf25su4dlz00lvju23v8vd4jxa,949.947663,stuosmo,1656.2337504405002
stride1ahdw7ndqkdjenf25su4dlz00lvju23v8vd4jxa,122.180973,stutia,2004.9897669299999
stride1ahfxp9gxdmk0n6jxmcmknzeanapvczqx6zjt8a,8.543571,stutia,140.20000011
stride1ahg837mxaue8kprcd0c3u9tkthgx68v9r98znu,50.260859,stutia,824.7806961900001
stride1ahgad4qvwuu8kclulrgpe95j03aas6weyzdnq3,17.96734,stutia,294.8440494
stride1ahkp5znyg04gmy345d7axsjx6cl3ypd39r0kku,19.801243,stutia,324.93839763
stride1ahl95h2sf6fq0s9sgfef0y6aqkhq0wuwwz4vfg,11.1,stuatom,154.512
stride1ahlh9zmu0djw434exshxx2tvjualhlrzardlv7,15.876174,stutia,260.52801534
stride1ahm5p9r8kyhzczg5hdgqq5ez8fkrw5j2klpstc,100.52,stutia,1649.5331999999999
stride1ahm8pqwqx00ld7arv7fyfefkwppt569dmx4u7a,75.068333,stuosmo,130.88163858549999
stride1ahmsr9jsr7ftt5fdyljt4pkmpz47s7k043g50v,50.894257,stutia,835.1747573700001
stride1ahpt3n5u3yaedvt92z7sjar78fhs026ksz6frx,11.817178,stutia,193.91989098
stride1ahpuf509fg6ngkpqgkrt9le88mhkwuje376fnp,315.722956,stuatom,4394.86354752
stride1ahs752ttgz7qmjc3yd2ynmsw0c62fgjtrfaxaz,52.681139,stutia,864.4974909900001
stride1ahsgwdj3g8ca6dn7kwhtu029spg9jgx8vq6zcw,14.668797,stutia,240.71495877
stride1ahswguwtpd9g5v3x5s4uy86rh2smslfhnqh9tm,123.968307,stutia,2034.31991787
stride1aht0umhksnzndl5r2ceh88pmq2lu7fzvmn0xe7,20.947161,stutia,343.74291201
stride1ahu5l87ya5p322zgztutc0payttzkk3ehdm40r,52.662639,stutia,864.19390599
stride1ahxf3vdhnd4vq50ct3xu09tu64npudaxy9hxwl,24.948907,stutia,409.41156386999995
stride1ahxtrp8r77xfgj7sfapl0z4p3dvwspusp9xee0,100.695485,stuatom,1401.6811512000002
stride1ahzk0gtr2tlhu7mmvvx7wkjh0mqcgskxnpxjd7,6.479992,stutia,106.33666872
stride1ahzpak2e27us4vyyyw9h2cy6p9nzf37hd3gymy,8.591017,stutia,140.97858897
stride1aj3gwpa0m3z0n9mufpyd0d6sl3cws5ed2d98gt,199.98,stutia,3281.6718
stride1aj3kav3auh0mkzns58c287642vskyquu6fle0w,13.000749,stutia,213.34229109
stride1aj9enk02hdmcs33fcsm25pxkd4xrwdtpxz2wx5,7.647805,stuatom,106.4574456
stride1aja237zh3jck4w5e0hv2qprs29pwcex0p3472k,11.091142,stutia,182.00564022
stride1ajggflaq5xm3h9vlm2vfz35h7dmglhxf9hh4pt,9.06541,stutia,148.7633781
stride1ajgv5cq37sf990y6arz6enndvymzt7llnnru58,15.017537,stutia,246.43778217000002
stride1ajgymx5xtwc4u0pfdndvjqvsl7t5rkqfvn6rpe,75.938697,stuatom,1057.0666622400001
stride1ajgymx5xtwc4u0pfdndvjqvsl7t5rkqfvn6rpe,19.984295,stutia,327.94228095
stride1ajjvp5wzn32agkxpm3rsglfvk6djjxv6ck426g,55.55,stutia,911.5754999999999
stride1ajkna09k5lee3x56ukzah8z3x8pn2ptlgzpp4n,13.69279,stutia,224.69868390000002
stride1ajlruq47rm3rj9vgre0ldhp9mht2pafe467gyu,27.30091,stadym,187.308813419
stride1ajndx2q56fpquhs9dhf03ewufemkj5ptxehcjq,6.247492,stutia,102.52134372
stride1aju0exlp0wqh6u3wsn8jyj88x497jy3vvkr0l3,10.0,stutia,164.1
stride1ajv3dgqajqxfweyc0ukyhxfykhvwgy0fl3wqy4,51.000493,stutia,836.91809013
stride1ajv4kufd99mefl6fdy7cqlax5acv9ejpcmf5jz,158.685054,stutia,2604.02173614
stride1ajw5fhqzr5kvhjnpx34gpan80k9mnlv420w0mm,80.701306,stuosmo,140.702727011
stride1ajyul6q7veae62xetc59p503nsrsg7u56c5l53,11.979985,stutia,196.59155385
stride1ajzrk4ms46wcd3u64hh2pnqwqdzwuusms9w84f,26.0,stadym,178.3834
stride1ak3fyfnyvaqpg7e9xmavmdy906sdp0mancd3wt,10.561595,stutia,173.31577395000002
stride1ak4m9tfknasfek3zkc2a0p9ew6kpl6h9q0we9y,32.420028,stutia,532.01265948
stride1ak4z9zdm4g438tffl8hzt4kkk9j0gxsm9x3zhe,20.079377,stuatom,279.50492784
stride1ak6hgp7gs6lkjm7w43yxplrzwm9xkv2nncv27x,52.662639,stutia,864.19390599
stride1ak6tffqm6g959j3sh02dxvue5hftvgkrlm9s2p,10.999999,stutia,180.50998359000002
stride1ak8s3hc49wfh7gq75nk20q4sw568ssvylzsmg7,151.798498,stutia,2491.01335218
stride1ak902xmajmjganqv8x0xt6xx9knuqaaq35p8u0,10.079999,stutia,165.41278359
stride1ak9lhprdd4l3d2rrvwtxzwxwph03tpn4de6w7k,55.714561,stutia,914.2759460100001
stride1akfmsspdsznxeykz0dgwl4vlpfhh9er8yadx3z,7.715432,stuatom,107.39881344
stride1akg7220859ffnk8e30uhzrzp2dxh9x8s03dd64,14.547563,stutia,238.72550883
stride1akh8uynnksw9zltaupvycjk9ejcvzlvlm8reus,10.021996,stutia,164.46095436
stride1akj724k7a254yyu65nl5htz2rpttzpjmp7c8ys,50.102928,stutia,822.18904848
stride1akjd0vjdwumyqyctf52q45ek54qaz2ruq2slxk,10.635635,stuatom,148.0480392
stride1akjd0vjdwumyqyctf52q45ek54qaz2ruq2slxk,17.843014,stutia,292.80385974
stride1akjlhjdsyy9ueae0q8j9r3hrjvlf58au8jdpca,25.979999,stutia,426.33178359
stride1akjnc76xnxrgjldyxezm8gl5yrj8a62cc29d5f,9.867365,stutia,161.92345964999998
stride1akkmrw60zmae3rt9mp2pqkdx93v57f9yvk7vwx,6.329795,stutia,103.87193595
stride1akmv2szwg4sqtmm33e5cr7papld4vun06jkt2y,7.722563,stutia,126.72725883
stride1akn8244umrp42pkjxqj5ahr62ykpc3uafmzw4c,101.158603,stuatom,1408.12775376
stride1akpdd9ee0acpkex4q03uwmxcacr8s8xdc5fg0f,14.829667,stutia,243.35483547
stride1akqm5hfssu5v7g9pvkfd088tz66hpfy9dphphr,107.0,stadym,734.1163
stride1akty8j2dnyehazvny73q03ht4kg704ph44qwd3,52.826734,stutia,866.8867049400001
stride1akvyw99emtrmxyn7tmzh074yn84yvyzs0sf2hc,10.241415,stutia,168.06162015
stride1akxfwszu60j49ayaq4v0spzlpfqqz0ks2hg5a0,10.074924,stutia,165.32950284
stride1al2kqumn70wuadmrrcw4z6r6s0ah0ch8c9vgc8,55.023847,stutia,902.9413292700001
stride1al60uf9mwzg5czxw0d60ay8unvhc0e53h2hwf6,50.18,stadym,344.279962
stride1al7d6vecf0yfahzha6gw6j43ywd96nr9cyw0u8,10.064222,stutia,165.15388302
stride1al8qrmjmsnhxxtl59eljjcy775ppr23ez865uf,49.999999,stutia,820.49998359
stride1alev63aek9ht0vxpc8pv30zxj80hnjfj5sem4r,107.979869,stutia,1771.94965029
stride1algjxvnhf9rk8hxmjjc29saae848adhlxakjzs,15.007758,stutia,246.27730878000003
stride1algmtjxsduqmk7p4wgqawl3x7nk0ty22h00qkg,38.931481,stutia,638.86560321
stride1alhuer5ma9sjquznk52df9u9p5w9atrwpect0s,53.125684,stuatom,739.50952128
stride1alksfa6zvlhrdkzyy55qhkamj33ytcdu59cupq,27.02,stadym,185.381518
stride1alksfa6zvlhrdkzyy55qhkamj33ytcdu59cupq,16.947656,stuatom,235.91137152
stride1alksfa6zvlhrdkzyy55qhkamj33ytcdu59cupq,11.040812,stutia,181.17972492
stride1allpwdltjzzmalxnj4nc7v7uqdv06dyr4r0aaz,12.015445,stutia,197.17345244999998
stride1alp2jxpmylxd3ulgg6ywdquvhjaql90w24ad9q,31.949361,stutia,524.28901401
stride1alprxfrxwwt8s8lktksztgucpmw9pvg0ncd3c0,20.108078,stutia,329.97355998
stride1alsa7rkfwqc45vkpvw4gqvz78hg6hfh87v004t,20.425803,stutia,335.18742722999997
stride1alx0htnwtuj4uwp3tfx9hq87q5udd04k4xllhm,58.460608,stutia,959.33857728
stride1am2uwz3pd6tsqla53qeew5xzsld2xw03d9389p,9.984347,stutia,163.84313427
stride1am8mxl3gk50n4r77pzmpp3f6kf09v8lrr7xv29,32.279488,stuatom,449.33047296
stride1am8mxl3gk50n4r77pzmpp3f6kf09v8lrr7xv29,526.608446,stuosmo,918.1418256009999
stride1am8mxl3gk50n4r77pzmpp3f6kf09v8lrr7xv29,29.72733,stutia,487.82548529999997
stride1am962kdt830gkt67zxeufrs7wq0ffzrh9curq7,25.334361,stutia,415.73686401000003
stride1am99pcvynqqhyrwqfvfmnvxjk96rn46le9j65c,21.729636,stuatom,302.47653312
stride1amaz07zl0udgemyfv4qcxhy96ft69dl3j359uy,52.837805,stutia,867.0683800500001
stride1amc3zadmjleuccw4tgjdljesd37ur5elvxalpw,11.503103,stutia,188.76592023
